,id
524,course-v1:CornellX+ENGR2000X+1T2018
525,course-v1:CornellX+ENGR2000X+1T2024
526,course-v1:CornellX+ENGR2001X+3T2024
527,course-v1:CornellX+PHIL2411x+2T2017
528,course-v1:CornellX+Test1+1T2080
529,course-v1:CornellX+Test2+1T2080
530,course-v1:CornellX+TLDC101x+1T2023
531,course-v1:Course_Re-runs+LG101x+2014_T1_re-run
532,course-v1:CTX+CT101+2015_t1
533,course-v1:CurtinX+5G1x+1T2024
534,course-v1:CurtinX+5G2x+1T2024
535,course-v1:CurtinX+AD1x+2T2024
536,course-v1:CurtinX+APP1x+1T2024
537,course-v1:CurtinX+APP2x+1T2024
538,course-v1:CurtinX+APP3x+1T2024
539,course-v1:CurtinX+AUT1x+1T2024
540,course-v1:CurtinX+AUT2x+1T2024
541,course-v1:CurtinX+AUT2x+2T2023
542,course-v1:CurtinX+CAS1x+1T2024
543,course-v1:CurtinX+DASE1x+1T2024
544,course-v1:CurtinX+DIS1x+3T2023
545,course-v1:CurtinX+FDV1x+3T2022
546,course-v1:CurtinX+IOT1x+1T2024
547,course-v1:CurtinX+IOT2x+1T2024
548,course-v1:CurtinX+IOT3x+1T2024
549,course-v1:CurtinX+IOT4x+1T2024
550,course-v1:CurtinX+IOT5x+1T2024
551,course-v1:CurtinX+IOT6x+1T2024
552,course-v1:CurtinX+MINE1x+1T2024
553,course-v1:CurtinX+MINE3x+1T2024
554,course-v1:CurtinX+MINE5x+1T2024
555,course-v1:CurtinX+MKT1x+1T2024
556,course-v1:CurtinX+MKT2x+1T2024
557,course-v1:CurtinX+MKT3x+1T2024
558,course-v1:CurtinX+MKT3x+2T2024
559,course-v1:CurtinX+MKT4x+1T2024
560,course-v1:CurtinX+MKT4x+2T2024
561,course-v1:CurtinX+MKT5x+1T2024
562,course-v1:CurtinX+MKT5x+2T2024
563,course-v1:CurtinX+MKT7x+2T2019
564,course-v1:CurtinX+NET1x+1T2024
565,course-v1:CurtinX+NET2x+1T2024
566,course-v1:CurtinX+NET3x+1T2024
567,course-v1:CurtinX+SDN1x+1T2024
568,course-v1:CurtinX+SDN2x+1T2024
569,course-v1:CurtinX+SDN3x+1T2024
570,course-v1:CurtinX+SOF1x+3T2023
571,course-v1:CurtinX+TTM1x+1T2024
572,course-v1:CurtinX+TTM1x+2T2019
573,course-v1:CurtinX+TTM2x+1T2024
574,course-v1:CurtinX+TTM3x+1T2024
575,course-v1:DartmouthX+DART.ENGS.02.X+1T2022
576,course-v1:DartmouthX+DART.TUCK.03X+3T2022
577,course-v1:DartmouthX+DART.TUCK.04X+3T2022
578,course-v1:DartmouthX+HLS1X+2017
579,course-v1:DartmouthX+RFundX+1T2020
580,course-v1:DartmouthX+ROmniX+1T2020
581,course-v1:Dartmouth_IMTx+DART.IMT.C.01+1T2020
582,course-v1:Dartmouth_IMTx+DART.IMT.C.02+1T2020
583,course-v1:Dartmouth_IMTx+DART.IMT.C.03+1T2020
584,course-v1:Dartmouth_IMTx+DART.IMT.C.04+1T2020
585,course-v1:Dartmouth_IMTx+DART.IMT.C.05+1T2020
586,course-v1:Dartmouth_IMTx+DART.IMT.C.06+1T2020
587,course-v1:Dartmouth_IMTx+DART.IMT.C.07+1T2020
588,course-v1:Databricks+LLM101x+3T2023
589,course-v1:Databricks+LLM102x+2T2023
590,course-v1:DavidsonNext+Phy1_APccx+3T2016
591,course-v1:DavidsonNext+Phy2_APccx+3T2016
592,course-v1:DavidsonNext+TwD_APccx+2T2016
593,course-v1:DavidsonNext+TwD_APccx+3T2017
594,course-v1:DavidsonX+aiprompt+3T2023
595,course-v1:DavidsonX+AppliedStory+3T2023
596,course-v1:DavidsonX+D008+2T2023a
597,course-v1:DavidsonX+DavidsonX.D005+3T2023
598,course-v1:DavidsonX+DavidsonX.D006+1T2021
599,course-v1:DavidsonX+DavidsonX_D007+2T2021
600,course-v1:DavidsonX+DavidsonX_D008+2T2023
601,course-v1:DavidsonX+DavidsonX_D009+3T2023
602,course-v1:DavidsonX+JBE-AiW+1T2023
603,course-v1:DavidsonX+JiE+2T2022
604,course-v1:DavidsonX+MED001x+1T2024
605,course-v1:DavidsonX+medchem2+1T2024
606,course-v1:DavidsonX+medchem3+1T2024
607,course-v1:DavidsonX+medchem4+1T2024
608,course-v1:DavidsonX+medchem5+1T2024
609,course-v1:DavidsonX+medchem6+1T2024
610,course-v1:DECx+CBA1.3x+1T2023
611,course-v1:DECx+CDAA1.3x+1T2023
612,course-v1:DelftWageningenX+AMS.URB.1x+1T2024
613,course-v1:DelftWageningenX+AMS.URB.1x+2T2024
614,course-v1:DelftWageningenX+AMS.URB.2x+1T2024
615,course-v1:DelftWageningenX+AMS.URB.2x+2T2024
616,course-v1:DelftWageningenX+TTE01x+1T2024
617,course-v1:DelftWageningenX+TTE01x+3T2023
618,course-v1:DelftX+AE1110x+2T2023
619,course-v1:DelftX+AE1110x+2T2024
620,course-v1:DelftX+AEASM1x+1T2024
621,course-v1:DelftX+AIfE7x+1T2024
622,course-v1:DelftX+AIIP1x+3T2023
623,course-v1:DelftX+AIIP2x+3T2023
624,course-v1:DelftX+BD1x+3T2023
625,course-v1:DelftX+BIC1x+1T2024
626,course-v1:DelftX+BMI.1x+1T2023
627,course-v1:DelftX+BMI.2x+1T2023
628,course-v1:DelftX+BMI.3x+1T2023
629,course-v1:DelftX+BMI.4x+1T2023
630,course-v1:DelftX+BWIT1x+1T2024
631,course-v1:DelftX+BwN101x+3T2023
632,course-v1:DelftX+BwN201x+3T2023
633,course-v1:DelftX+Calc001x+2T2023
634,course-v1:DelftX+Calc001x+2T2024
635,course-v1:DelftX+CESBE1x+2T2023
636,course-v1:Delftx+CircularX+1T2024
637,course-v1:Delftx+CircularX+3T2024
638,course-v1:DelftX+CLOG01x+1T2023
639,course-v1:DelftX+CLOG01x+1T2024
640,course-v1:DelftX+CPSS1x+1T2024
641,course-v1:DelftX+CRAM1x+1T2024
642,course-v1:DelftX+CSSH1x+1T2024
643,course-v1:DelftX+CSSH2x+1T2024
644,course-v1:Delftx+CTB3300WCx+1T2024
645,course-v1:DelftX+CTB3365DWx+1T2023
646,course-v1:DelftX+CTB3365STx+1T2023
647,course-v1:DelftX+DDA691x+1T2024
648,course-v1:DelftX+DREC1x+3T2023a
649,course-v1:DelftX+eCARS03x+2T2023
650,course-v1:DelftX+eCARS03x+2T2024
651,course-v1:DelftX+eCARS04x+2T2023
652,course-v1:DelftX+eCARS04x+2T2024
653,course-v1:DelftX+eCARS1x+2T2023
654,course-v1:DelftX+eCARS1x+2T2024
655,course-v1:DelftX+eCARS2x+2T2023
656,course-v1:DelftX+eCARS2x+2T2024
657,course-v1:DelftX+ECObuild1x+1T2024
658,course-v1:DelftX+ECObuild2x+1T2024
659,course-v1:DelftX+ECObuild3x+1T2024
660,course-v1:DelftX+ECObuild4x+1T2024
661,course-v1:DelftX+edx12345+2T2017
662,course-v1:DelftX+EnergyX+3T2023
663,course-v1:DelftX+EnerTran1x+1T2024
664,course-v1:DelftX+EnerTran1x+1T2025
665,course-v1:DelftX+EnerTran1x+3T2024
666,course-v1:DelftX+EnerTran2x+1T2024a
667,course-v1:DelftX+EnerTran2x+1T2025
668,course-v1:DelftX+EnerTran2x+1T2025a
669,course-v1:DelftX+eVEHICLEx+1T2018
670,course-v1:DelftX+EX101SPx+2T2023
671,course-v1:DelftX+EX102SPx+2T2023
672,course-v1:DelftX+FDE01x+1T2023
673,course-v1:DelftX+FDE01x+2T2024
674,course-v1:DelftX+GEO101x+1T2024
675,course-v1:DelftX+GEO101x+3T2024
676,course-v1:DelftX+GHD1x+3T2023
677,course-v1:DelftX+GSE101x+3T2023
678,course-v1:DelftX+IB02x+3T2023
679,course-v1:DelftX+IIES01x+2T2023
680,course-v1:DelftX+IIES02x+2T2023
681,course-v1:DelftX+IIES02x+2T2024
682,course-v1:DelftX+IIES03x+3T2023
683,course-v1:DelftX+IIES03x+3T2024
684,course-v1:DelftX+IIES03x+3T2025
685,course-v1:DelftX+IIES04x+3T2023
686,course-v1:DelftX+IIES04x+3T2024
687,course-v1:DelftX+INCENER1x+1T2022
688,course-v1:DelftX+MathMod1x+1T2024
689,course-v1:DelftX+MBA10x+1T2024
690,course-v1:DelftX+MDRP1x+3T2024
691,course-v1:DelftX+MED01x+2T2024
692,course-v1:DelftX+MED01x+3T2023
693,course-v1:DelftX+MEP101x+3T2024
694,course-v1:DelftX+MEP201x+1T2024
695,course-v1:DelftX+MEP201x+1T2025
696,course-v1:DelftX+MEP301x+1T2025
697,course-v1:DelftX+MMFEC1X+2T2023
698,course-v1:DelftX+MMFEC1X+2T2024
699,course-v1:DelftX+MMFEC2x+2T2023
700,course-v1:DelftX+MMFEC2x+2T2024
701,course-v1:DelftX+MMFEL1X+2T2023
702,course-v1:DelftX+MMFEL1X+2T2024
703,course-v1:DelftX+MMFEL2X+2T2023
704,course-v1:DelftX+MMFEL2X+2T2024
705,course-v1:DelftX+MMFEPx+2T2023
706,course-v1:DelftX+MMFEPx+2T2024
707,course-v1:DelftX+MMFESx+2T2023
708,course-v1:DelftX+MMFESx+2T2024
709,course-v1:DelftX+MoCC1x+1T2024
710,course-v1:DelftX+MoCC2x+1T2024
711,course-v1:DelftX+MoCC3x+1T2024
712,course-v1:DelftX+MoCC4x+1T2024
713,course-v1:DelftX+MoDS1x+1T2024
714,course-v1:DelftX+MRE1x+1T2024
715,course-v1:DelftX+NUCLEAR01x+1T2024
716,course-v1:DelftX+OT.1x+3T2023
717,course-v1:DelftX+PCUD01x+2T2023
718,course-v1:DelftX+PCUD02x+1T2024
719,course-v1:DelftX+PDCE01x+1T2024
720,course-v1:DelftX+PUCH1x+2T2023a
721,course-v1:DelftX+PUP01x+2T2023
722,course-v1:DelftX+PV1Ex+1T2024
723,course-v1:DelftX+PV1x+3T2023
724,course-v1:DelftX+PV2Ex+1T2024
725,course-v1:DelftX+PV2x+3T2023
726,course-v1:DelftX+PV3Ex+1T2024
727,course-v1:DelftX+PV3x+3T2023
728,course-v1:DelftX+PV4Ex+1T2024
729,course-v1:DelftX+PV4x+3T2023
730,course-v1:DelftX+PV5Ex+1T2021
731,course-v1:DelftX+PV5Ex+1T2024
732,course-v1:DelftX+QCST1x+1T2024
733,course-v1:DelftX+QCST2x+1T2024
734,course-v1:DelftX+QTM1x+2T2023
735,course-v1:DelftX+QTM1x+2T2024
736,course-v1:DelftX+QTM2x+2T2023
737,course-v1:DelftX+QTM2x+2T2024
738,course-v1:DelftX+QTM3x+2T2023
739,course-v1:DelftX+QTM3x+2T2024
740,course-v1:DelftX+QTM4x+2T2023
741,course-v1:DelftX+QTM4x+2T2024
742,course-v1:DelftX+QTM5x+3T2021
743,course-v1:DelftX+RAIL101x+1T2024
744,course-v1:DelftX+RfRi1x+3T2023
745,course-v1:DelftX+ROS1x+1T2024
746,course-v1:DelftX+RTC1+1T2024
747,course-v1:DelftX+RURA1x+3T2023
748,course-v1:DelftX+SA01x+1T2024
749,course-v1:DelftX+SandboxLTT1x+3T2022
750,course-v1:DelftX+SandboxLTT2x+1T2022
751,course-v1:DelftX+SaSC01x+1T2023
752,course-v1:DelftX+SE1x+2T2023
753,course-v1:DelftX+SE2x+3T2023
754,course-v1:DelftX+SE3x+3T2023
755,course-v1:DelftX+SEJ1x+1T2024
756,course-v1:DelftX+SGS1x+2T2023
757,course-v1:DelftX+SGS1x+2T2024
758,course-v1:DelftX+SGS2x+1T2024
759,course-v1:DelftX+SPCEx+1T2024
760,course-v1:DelftX+ST1x+3T2023
761,course-v1:DelftX+ST2x+3T2023
762,course-v1:DelftX+THIO1x+3T2023
763,course-v1:DelftX+THIO1x+3T2024
764,course-v1:DelftX+TP101x+1T2024
765,course-v1:DelftX+TP201x+1T2024
766,course-v1:DelftX+TUDF-FE01x+3T2023
767,course-v1:DelftX+TW3421x+1T2021
768,course-v1:DelftX+TW3421x+2T2023
769,course-v1:DelftX+TW3421x+2T2024
770,course-v1:DelftX+UnixTx+1T2023
771,course-v1:DelftX+UnixTx+1T2024
772,course-v1:DelftX+UrbanismX+1T2024
773,course-v1:DelftX+URED1x+2T2024
774,course-v1:DelftX+WMCRM1x+1T2024
775,course-v1:DelftX+ZEBD01x+1T2024
776,course-v1:DFINITY+IC001+3T2021a
777,course-v1:DFINITY+IC002+2T2022
778,course-v1:DoaneX+BIOL-210x+2T2022
779,course-v1:DoaneX+BIOL-212x+2T2022
780,course-v1:DoaneX+BIOL-295x+2T2022
781,course-v1:DoaneX+BUS-2511x+2T2023
782,course-v1:DoaneX+BUS-2512x+2T2020
783,course-v1:DoaneX+BUS-2513x+2T2023
784,course-v1:DoaneX+BUS-2514x+2T2020
785,course-v1:DoaneX+BUS101X+2T2023
786,course-v1:DoaneX+BUS242X+2T2023
787,course-v1:DoaneX+CANN-215x+2T2023
788,course-v1:DoaneX+CANN-230x+2T2022
789,course-v1:DoaneX+CANN-240x+2T2023
790,course-v1:DoaneX+CHEM-260x+2T2023
791,course-v1:DoaneX+CMP-253x+1T2023
792,course-v1:DoaneX+CMS-3161x+2T2023
793,course-v1:DoaneX+CMS-3162x+2T2023
794,course-v1:DoaneX+CMS-3163x+2T2023
795,course-v1:DoaneX+COMS-220x+2T2021
796,course-v1:DoaneX+CSI-101x+2T2020
797,course-v1:DoaneX+CSI-102x+2T2020
798,course-v1:DoaneX+CSI-103x+2T2020
799,course-v1:DoaneX+DX101+2T2034
800,course-v1:DoaneX+ECON-203x+2T2022
801,course-v1:DoaneX+ECON-204x+2T2023
802,course-v1:DoaneX+HCA-605x+2T2020
803,course-v1:DoaneX+HCA-620x+2T2023
804,course-v1:DoaneX+HCA-621x+2T2023
805,course-v1:DoaneX+HCA-622x+2T2023
806,course-v1:DoaneX+HCA-623x+2T2022
807,course-v1:DoaneX+HLHP-209x+2T2023
808,course-v1:DoaneX+HLSWX+2018
809,course-v1:DoaneX+HPH-104X+2T2022
810,course-v1:DoaneX+HPH-105X+2T2022
811,course-v1:DoaneX+HPH-106X+2T2022
812,course-v1:DoaneX+HPH-107X+2T2022
813,course-v1:DoaneX+HPH-601x+2T2020
814,course-v1:DoaneX+HPH-602x+2T2023
815,course-v1:DoaneX+HPH-603x+2T2023
816,course-v1:DoaneX+HPH-604x+2T2020
817,course-v1:DoaneX+HPH-606x+2T2020
818,course-v1:DoaneX+HPH-607x+2T2023
819,course-v1:DoaneX+HPH-608x+2T2023
820,course-v1:DoaneX+HPH-609x+2T2023
821,course-v1:DoaneX+HPH-610x+2T2020
822,course-v1:DoaneX+LDR-640x+1T2024
823,course-v1:DoaneX+LDR-650x+1T2024
824,course-v1:DoaneX+MATH-105x+2T2022
825,course-v1:DoaneX+ORGC-101x+1T2023
826,course-v1:DoaneX+ORGC-102x+1T2023
827,course-v1:DoaneX+ORGC-103x+1T2023
828,course-v1:DoaneX+PSYC-117x+2T2023
829,course-v1:DoaneX+PSYC-259x+2T2023
830,course-v1:DoaneX+PSYC-416x+2T2023
831,course-v1:DoaneX+SAG-601x+2T2019
832,course-v1:DoaneX+SAG-602x+1T2020
833,course-v1:DoaneX+SAG-603x+1T2020
834,course-v1:DoaneX+SAG-604x+2T2023
835,course-v1:DoaneX+SAG-605x+2T2023
836,course-v1:DoaneX+SAG-606x+2T2023
837,course-v1:DoaneX+SAG-607x+2T2019
838,course-v1:DoaneX+SOCI-109x+2T2023
839,course-v1:DoaneX+Test101+1T2022
840,course-v1:DoaneX+Test102+2T2022
841,course-v1:DoaneX+Test103+3T2022
842,course-v1:DoaneX+Test104+4T2022
843,course-v1:DUx+U021-202410+3T2023
844,course-v1:DUx+U021-202430+1T2024
845,course-v1:EC-Council+DFE-112-53+3T2022
846,course-v1:EC-Council+EHE-112-52+3T2022
847,course-v1:EC-Council+NDE-112-51+3T2022
848,course-v1:EdinburghX+CCS02+2T2022
849,course-v1:EdinburghX+CCSx+3T2017
850,course-v1:EdinburghX+CCSx+3T2022
851,course-v1:EdinburghX+CS101x+1T2023
852,course-v1:EdinburghX+DEI01x+1T2024
853,course-v1:EdinburghX+DM1.1PCx+1T2023
854,course-v1:EdinburghX+DM1.2PCx+1T2023
855,course-v1:EdinburghX+GSA1.1x+1T2022
856,course-v1:EdinburghX+ISB001+1T2021
857,course-v1:EdinburghX+LFSx+2T2017
858,course-v1:EdinburghX+MAR.NIT+3T2023
859,course-v1:EdinburghX+MM4Hx+2T2017
860,course-v1:EdinburghX+NCycleX+2T2022
861,course-v1:EdinburghX+Nitrogen+1T2022a
862,course-v1:EdinburghX+Nitrogen102+2T2022
863,course-v1:EdinburghX+Nitrogen103+2T2022
864,course-v1:EdinburghX+Nitrogen104+2T2022
865,course-v1:EdinburghX+Nitrogen105+3T2021
866,course-v1:EdinburghX+Nitrogen106+3T2021
867,course-v1:EdinburghX+Nitrogen107+1T2022
868,course-v1:EdinburghX+Nitrogen108+2T2022
869,course-v1:EdinburghX+Nitrogen109+1T2022
870,course-v1:EdinburghX+Nitrogen110+2T2022
871,course-v1:EdinburghX+Nitrogen111+2T2022
872,course-v1:EdinburghX+Nitrogen112+2T2023
873,course-v1:EdinburghX+NM001+3T2022
874,course-v1:EdinburghX+NSS001+2T2023
875,course-v1:EdinburghX+SUSBUSx+2T2016
876,course-v1:edX+0509+2018
877,course-v1:edX+1+2026_01
878,course-v1:edX+101+arch2018
879,course-v1:edX+101+Fall2018
880,course-v1:edX+101x+2018
881,course-v1:edX+102+3T2023a
882,course-v1:edX+111test+3T2027
883,course-v1:edx+123+test
884,course-v1:edX+1234+1234
885,course-v1:edX+123x+2030_T1
886,course-v1:edX+199203+2016_IT
887,course-v1:edX+2Utest123+2
888,course-v1:edX+2Utest123+3T2022
889,course-v1:edx+404+2018
890,course-v1:edX+AB101+2023
891,course-v1:edX+AC104+3T2019
892,course-v1:edX+AdeTICyb23+3T2023
893,course-v1:edX+AdeTIHTM23+3T2023
894,course-v1:edX+AdeTIPy23+3T2023
895,course-v1:edX+AG01+2023Q3
896,course-v1:edX+AG03+2023Q3
897,course-v1:edX+AG05+2023Q3
898,course-v1:edX+AG101+2020_T2
899,course-v1:edX+AG1013+20204T
900,course-v1:edX+Andrew101+CocaCola
901,course-v1:edX+AR01+2023-05
902,course-v1:edX+AS232+2016_Q1
903,course-v1:edX+ASUTICyb23+3T2023
904,course-v1:edX+ASUTIHTM23+3T2023
905,course-v1:edX+ASUTIPy23+3T2023
906,course-v1:edX+ASU_SCM521+Test
907,course-v1:edX+Audit+2023
908,course-v1:edX+AZ101+2019_T1
909,course-v1:edX+AZ101.100+2019_T1
910,course-v1:edX+AZ102+2020_T3
911,course-v1:edX+AZ555+2020_T1
912,course-v1:edX+BC-Intro-Data+2T2022
913,course-v1:edX+BC-OC-ai+1T2024
914,course-v1:edX+BC-OC-ai-coding+2T2023
915,course-v1:edX+BCFSocMed+3T2022
916,course-v1:edX+BCI-stats+2T2022
917,course-v1:edX+BCI-story+2T2022
918,course-v1:edX+BCI-story2+3T2022
919,course-v1:edX+BCT-asana-basics+1T2023
920,course-v1:edX+bct-branding+1T2023
921,course-v1:edX+BCT-css+2T2023
922,course-v1:edX+BCT-cyber-basics+1T2023
923,course-v1:edX+BCT-design+2T2022
924,course-v1:edX+BCT-ethical-hacking+2T2023
925,course-v1:edX+BCT-figma-fundamentals+1T2023
926,course-v1:edX+BCT-finance+1T2023
927,course-v1:edX+bct-github+1T2023
928,course-v1:edX+BCT-google-looker+1T2023
929,course-v1:edX+BCT-html+1T2023
930,course-v1:edX+BCT-intro-google-analytics+1T2023
931,course-v1:edX+BCT-jira+1T2023
932,course-v1:edX+BCT-linux-command+2T2023
933,course-v1:edX+BCT-marketing-funnels+2T2023
934,course-v1:edX+BCT-prompt+2T2023
935,course-v1:edX+BCT-python+2T2022
936,course-v1:edX+bct-spreadsheets+1T2023
937,course-v1:edX+BCT-sql+3T2022
938,course-v1:edX+BCT-trello-intro+1T2023
939,course-v1:edX+BCT-zoom-intro+1T2023
940,course-v1:edX+bk-sandbox+1T2030
941,course-v1:edX+BlendedX+1T2015
942,course-v1:edX+BOCSCM01TA+Q42023
943,course-v1:edX+BuildWedXNEW+2024_T1
944,course-v1:edX+BWC01+2023Q3
945,course-v1:edX+BWC02+2023Q3
946,course-v1:edX+BWC03+2023Q3
947,course-v1:edX+BWC04+2023Q3
948,course-v1:edX+BWC05+2023Q3
949,course-v1:edX+BWC06+2023Q3
950,course-v1:edX+BWC07+2023Q3
951,course-v1:edX+BWC08+2023Q3
952,course-v1:edX+BWC09+2023Q3
953,course-v1:edX+BWC10+2023Q3
954,course-v1:edX+BWC11+2023Q3
955,course-v1:edX+BWC12+2023Q3
956,course-v1:edX+BWC13+2023Q3
957,course-v1:edX+BWC14+2023Q3
958,course-v1:edX+BWC15+2023Q3
959,course-v1:edX+BWC16+2023Q3
960,course-v1:edX+BWC17+2023Q3
961,course-v1:edX+BWC18+2023Q3
962,course-v1:edX+BWC19+2023Q3
963,course-v1:edX+BWC20+2023Q3
964,course-v1:edX+BWC21+2023Q3
965,course-v1:edX+BWC22+2023Q3
966,course-v1:edX+BWC23+2023Q3
967,course-v1:edX+BWC24+2023Q3
968,course-v1:edX+BWC25+2023Q3
969,course-v1:edX+BWC26+2023Q3
970,course-v1:edX+CAMBSM01_TA+2023Q1
971,course-v1:edX+CAMBSM02_TA+2023Q1
972,course-v1:edX+CAMHILT01_TA+2023Q1
973,course-v1:edX+CAMMBMT01_TA+2023Q1
974,course-v1:edX+CDH103x+2018
975,course-v1:edX+CDHMTT01+T117
976,course-v1:edX+Certs+2020-11-12
977,course-v1:edX+CFM01_DS+2023Q4
978,course-v1:edX+CFM02_DS+2023Q4
979,course-v1:edX+ChatGPT102+1T2023
980,course-v1:edX+ChatGPT103+1T2023
981,course-v1:edX+ChatGPT105+1T2023
982,course-v1:edX+ChatGPT106+1T2023
983,course-v1:edX+Circ2+2023
984,course-v1:edX+CM101+2017_1T
985,course-v1:edX+CMH102+2023
986,course-v1:edX+CMH400+2023
987,course-v1:edX+CN02+2023Q3
988,course-v1:edX+CN03+2023Q3
989,course-v1:edX+CN04+2023Q3
990,course-v1:edX+CN05+2023Q3
991,course-v1:edX+CN06+2023Q3
992,course-v1:edX+CN07+2023Q3
993,course-v1:edX+CN08+2023Q3
994,course-v1:edX+CN09+2023Q3
995,course-v1:edX+CN10+2023Q3
996,course-v1:edX+CN11+2023Q3
997,course-v1:edX+CN12+2023Q3
998,course-v1:edX+CN13+2023Q3
999,course-v1:edX+CN14+2023Q3
1000,course-v1:edX+CN15+2023Q3
1001,course-v1:edX+CN16+2023Q3
1002,course-v1:edX+CN17+2023Q3
1003,course-v1:edX+CN18+2023Q3
1004,course-v1:edX+CN19+2023Q3
1005,course-v1:edX+CN20+2023Q3
1006,course-v1:edX+CN2000+2023Q3
1007,course-v1:edX+CN21+2023Q3
1008,course-v1:edX+CN22+2023Q3
1009,course-v1:edX+CN23+2023Q3
1010,course-v1:edX+CN24+2023Q3
1011,course-v1:edX+CN25+2023Q3
1012,course-v1:edX+CN26+2023Q3
1013,course-v1:edX+CN27+2023Q3
1014,course-v1:edX+CN28+2023Q3
1015,course-v1:edX+CN29+2023Q3
1016,course-v1:edX+CN30+2023Q3
1017,course-v1:edX+CN31+2023Q4
1018,course-v1:edX+CN32+2023Q4
1019,course-v1:edX+CN33+2023Q4
1020,course-v1:edX+CN34+2023Q4
1021,course-v1:edX+CN35+2023Q4
1022,course-v1:edX+CN36+2023Q4
1023,course-v1:edX+CN37+2023Q4
1024,course-v1:edX+CN38+2023Q4
1025,course-v1:edX+CN39+2023Q4
1026,course-v1:edX+CN40+2023Q4
1027,course-v1:edX+connor101+cmh2024
1028,course-v1:edx+coursenumberfield+2
1029,course-v1:edx+coursenumberfield+courserunfield
1030,course-v1:edx+cp-test+1T2020
1031,course-v1:edx+cp-test+2020
1032,course-v1:edx+cp-test+2T2023
1033,course-v1:edX+CS01+2023-05
1034,course-v1:edX+CS100+2023_01
1035,course-v1:edX+CS101+2023T2
1036,course-v1:edX+CS777+1T2018
1037,course-v1:edX+cs909+2021_t2
1038,course-v1:edX+CSW101+2023_T2
1039,course-v1:edX+CT101+2015_T1
1040,course-v1:edX+CT_TEST+2023test
1041,course-v1:edX+CWRTICyb23+3T2023
1042,course-v1:edX+CWRTIHTM23+3T2023
1043,course-v1:edX+CWRTIPy23+3T2023
1044,course-v1:edX+cyber-sandbox+2022
1045,course-v1:edX+DELETE+1T2099
1046,course-v1:edX+DELETE-+1T2080
1047,course-v1:edX+DemoX.1+2T2019
1048,course-v1:edX+DesignWedX+2024_T1
1049,course-v1:edX+DesignX+2015
1050,course-v1:edX+DesignX+3T2016
1051,course-v1:edX+DEVOP+2017
1052,course-v1:edX+dm101+2020T2
1053,course-v1:edX+DS01+2023Q
1054,course-v1:edX+DS02+2023Q3
1055,course-v1:edX+DS03+2023Q3
1056,course-v1:edX+DS04+2023Q3
1057,course-v1:edX+DS05+2023Q3
1058,course-v1:edX+DS06+2023Q3
1059,course-v1:edX+DS07+2023Q3
1060,course-v1:edX+DS08+2023Q3
1061,course-v1:edX+DS09+2023Q3
1062,course-v1:edX+DS10+2023Q3
1063,course-v1:edX+DS11+2023Q3
1064,course-v1:edX+DS12+2023Q3
1065,course-v1:edX+DS13+2023Q3
1066,course-v1:edX+DS14+2023Q3
1067,course-v1:edX+DS15+2023Q3
1068,course-v1:edX+DS16+2023Q3
1069,course-v1:edX+DS17+2023Q3
1070,course-v1:edX+DS18+2023Q3
1071,course-v1:edX+DS19+2023Q3
1072,course-v1:edX+DS20+2023Q3
1073,course-v1:edX+DS21+2023Q3
1074,course-v1:edX+DS22+2023Q3
1075,course-v1:edX+DS23+2023Q3
1076,course-v1:edX+DS24+2023Q3
1077,course-v1:edX+DS25+2023Q3
1078,course-v1:edX+DS26+2023Q3
1079,course-v1:edX+DS27+2023Q3
1080,course-v1:edX+DS28+2023Q3
1081,course-v1:edX+DS29+2023Q3
1082,course-v1:edX+DS30+2023Q3
1083,course-v1:edX+DS31+2023Q3
1084,course-v1:edX+DS32+2023Q3
1085,course-v1:edX+DS33+2023Q3
1086,course-v1:edX+DS34+2023Q3
1087,course-v1:edX+DS35+2023Q3
1088,course-v1:edX+DS36+2023Q3
1089,course-v1:edX+DS37+2023Q3
1090,course-v1:edX+DS38+2023Q3
1091,course-v1:edX+DS39+2023Q3
1092,course-v1:edX+DS40+2023Q3
1093,course-v1:edX+DS41+2023Q3
1094,course-v1:edX+DS42+2023Q3
1095,course-v1:edX+DS43+2023Q3
1096,course-v1:edX+DS44+2023Q3
1097,course-v1:edX+DS45+2023Q3
1098,course-v1:edX+DS46+2023Q3
1099,course-v1:edX+DS47+2023Q3
1100,course-v1:edX+DS48+2023Q3
1101,course-v1:edX+DS49+2023Q3
1102,course-v1:edX+DS50+2023Q3
1103,course-v1:edX+DS51+2023Q3
1104,course-v1:edX+DS52+2023Q3
1105,course-v1:edX+DS53+2023Q3
1106,course-v1:edX+DS54+2023Q3
1107,course-v1:edX+DT101+2020T1
1108,course-v1:edX+DT101+2030_F
1109,course-v1:edX+DUTICyb23+3T2023
1110,course-v1:edX+DUTIHTM23+3T2023
1111,course-v1:edX+DUTIPy23+3T2023
1112,course-v1:edX+ECONBSWT01_TA+2023Q1
1113,course-v1:edX+ECS-IBFx+2T2019
1114,course-v1:edX+ED101+T12017
1115,course-v1:edX+edx1+201709
1116,course-v1:edx+edx100001+edx100001-01
1117,course-v1:edx+edx100001+jrr_201
1118,course-v1:edX+edx101+2030_T1
1119,course-v1:edX+edx111+2020
1120,course-v1:edX+edx201+1T2020
1121,course-v1:edX+EDXGAB01+2T2023a
1122,course-v1:edX+edXPrivacy101+3T2018
1123,course-v1:edX+edXPrivacy102+3T2018
